subject,protocol,split,fit_scope,geometry,check,statistic,value,threshold,comparator,required,passed,status
5,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,6.123111106750296e-14,0.0,>,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,conditioning,fitted_mean_maximum_condition_number,4299.622468014102,1000000000000.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,6.385257220616394e-16,5e-12,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.852644988249303e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,inverse_root_whitening,fitted_mean_relative_identity_error,6.379482205217529e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,6.212133836539639e-14,0.0,>,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,conditioning,fitted_mean_maximum_condition_number,3967.8262637267558,1000000000000.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,4.805410482980302e-16,5e-12,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.1009642743525077e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,3.9924620097397945e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,6.5531852794201e-14,0.0,>,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,conditioning,fitted_mean_maximum_condition_number,4135.916843154884,1000000000000.0,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,3.7571232588125695e-16,5e-12,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.799454304674483e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,inverse_root_whitening,fitted_mean_relative_identity_error,4.058118693289657e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,custom_official_mean,relative_frobenius_error,1.612422566956439e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,2.942091015256665e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,centered_coordinate_relative_l2_error,5.354492713446029e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,reconstructed_matrix_maximum_relative_frobenius_error,2.761235554327778e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,fitted_mean_identity,normalized_log_mean_frobenius_norm,7.215261080154285e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,isometry,fit_maximum_absolute_pair_distance_error,3.552713678800501e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,isometry,fit_maximum_relative_pair_distance_error,1.790170791423834e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,karcher_residual,normalized_post_fit_residual,4.108017202804698e-11,1e-07,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,solver_warning,captured_warning_count,0.0,0.0,<=,False,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,fitted_mean_identity,normalized_airm_distance_to_identity,5.770470401584256e-14,1e-07,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,isometry,fit_maximum_absolute_pair_distance_error,5.1958437552457326e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,isometry,fit_maximum_relative_pair_distance_error,2.2237983524521204e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,tlcenter_crosscheck,maximum_normalized_airm_distance,2.7052587939896953e-10,1e-07,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,EA,fitted_mean_identity,arithmetic_mean_relative_identity_error,1.1989602484222774e-13,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,isometry,evaluation_maximum_absolute_pair_distance_error,3.552713678800501e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,LE,isometry,evaluation_maximum_relative_pair_distance_error,1.6102290596150551e-15,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,isometry,evaluation_maximum_absolute_pair_distance_error,3.774758283725532e-14,1e-10,<=,True,True,PASS
5,T2,B,calibration_runs_3_4_5,AIRM,isometry,evaluation_maximum_relative_pair_distance_error,1.452564992645917e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,positive_definiteness,fit_transformed_minimum_eigenvalue,1.2837535079142143e-13,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,conditioning,fit_transformed_maximum_condition_number,5843.780915727562,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.665564035053949e-15,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,RAW,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.953713638959129e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fit_transformed_minimum_eigenvalue,0.24175986308294564,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,conditioning,fit_transformed_maximum_condition_number,26.799293317509587,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.3843056714464876e-15,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.908776660365334e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fit_transformed_minimum_eigenvalue,0.17673267683486837,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,conditioning,fit_transformed_maximum_condition_number,60.09959409803931,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.3399777648222714e-15,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.4956518680482835e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fit_transformed_minimum_eigenvalue,0.14481182645364657,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,conditioning,fit_transformed_maximum_condition_number,57.039435381178045,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.597169871845672e-15,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.3710533423132336e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,2.2302106399532068e-13,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,conditioning,fitted_mean_maximum_condition_number,2879.9354520213724,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,4.605275515525412e-16,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,7.649369942387867e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,inverse_root_whitening,fitted_mean_relative_identity_error,3.3707739189007027e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,2.2723946305520333e-13,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,conditioning,fitted_mean_maximum_condition_number,2508.677680805277,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,6.459759753188131e-16,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.1990211505390993e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,3.1945129631398556e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,2.3864347989359083e-13,0.0,>,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,conditioning,fitted_mean_maximum_condition_number,2879.4788010634156,1000000000000.0,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,5.808970595012697e-16,5e-12,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.1029103038571996e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,inverse_root_whitening,fitted_mean_relative_identity_error,2.880464837225144e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,custom_official_mean,relative_frobenius_error,7.728214830911908e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,4.6629367034256575e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,v1_equivalence,centered_coordinate_relative_l2_error,4.9271220112488425e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,v1_equivalence,reconstructed_matrix_maximum_relative_frobenius_error,4.5758448516459935e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,fitted_mean_identity,normalized_log_mean_frobenius_norm,1.1412993313051839e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,isometry,fit_maximum_absolute_pair_distance_error,5.773159728050814e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,LE,isometry,fit_maximum_relative_pair_distance_error,1.892225717418023e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,karcher_residual,normalized_post_fit_residual,5.051040966697851e-11,1e-07,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,solver_warning,captured_warning_count,0.0,0.0,<=,False,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,fitted_mean_identity,normalized_airm_distance_to_identity,3.941561110112964e-14,1e-07,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,isometry,fit_maximum_absolute_pair_distance_error,3.419486915845482e-14,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,isometry,fit_maximum_relative_pair_distance_error,9.953469729662086e-15,1e-10,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,AIRM,tlcenter_crosscheck,maximum_normalized_airm_distance,3.365717553803612e-10,1e-07,<=,True,True,PASS
6,T1,ALL,all_subject_0train_whole_trials,EA,fitted_mean_identity,arithmetic_mean_relative_identity_error,1.0158431889659757e-13,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,positive_definiteness,fit_transformed_minimum_eigenvalue,1.2837535079142143e-13,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,conditioning,fit_transformed_maximum_condition_number,5843.780915727562,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.239854367754219e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.9107167335323076e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,positive_definiteness,evaluation_transformed_minimum_eigenvalue,1.355829859890912e-13,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,conditioning,evaluation_transformed_maximum_condition_number,4943.174715340085,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.665564035053949e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,RAW,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,4.953713638959129e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fit_transformed_minimum_eigenvalue,0.25275761083718584,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,conditioning,fit_transformed_maximum_condition_number,24.811437201603393,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.357257361666615e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.694013416721737e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.23982757398061394,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,conditioning,evaluation_transformed_maximum_condition_number,26.800407229615296,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.7658094605377475e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,5.040688884420408e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fit_transformed_minimum_eigenvalue,0.19461740404848435,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,conditioning,fit_transformed_maximum_condition_number,39.59606396093902,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.382233385839143e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.46853424850611e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.17434027827834375,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,conditioning,evaluation_transformed_maximum_condition_number,60.41610666946153,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.4983285323108725e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,4.708059464615313e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fit_transformed_minimum_eigenvalue,0.15674119228786387,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,conditioning,fit_transformed_maximum_condition_number,42.958442104730416,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.394207035202527e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.2520048195241917e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.1427337939921543,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,conditioning,evaluation_transformed_maximum_condition_number,58.14670670151856,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.242472177157227e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,2.7831209047526353e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,2.184096314815731e-13,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,conditioning,fitted_mean_maximum_condition_number,2774.2361380331777,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,5.538069068116336e-16,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.0189996393779186e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,inverse_root_whitening,fitted_mean_relative_identity_error,3.850480360111199e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,2.22460961799324e-13,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,conditioning,fitted_mean_maximum_condition_number,2413.209632395973,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,1.2917919076102832e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,9.13270542201115e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,4.081819192773006e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,2.3301286878178074e-13,0.0,>,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,conditioning,fitted_mean_maximum_condition_number,2799.3544880907384,1000000000000.0,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,1.0647205304134885e-15,5e-12,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.784213175085852e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,EA,inverse_root_whitening,fitted_mean_relative_identity_error,3.3733890891937995e-14,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,custom_official_mean,relative_frobenius_error,7.875656036144232e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,3.885780586188048e-15,1e-10,<=,True,True,PASS
6,T2,A,calibration_runs_0_1_2,LE,v1_equivalence,centered_coordinate_relative_l2_error,4.53770960104672e-15,1e-10,<=,True,True,PASS
